TABLE_NAME;TABLE_ALIAS;COLUMN_NAME;COLUMN_LABEL;COLUMN_DESC
CR_AGMT;CRA;CR_CARD_DFRD_PMT_IND;Indicateur Différé carte de paiement;Permet de distinguer les différés de paiement sur cartes de crédit Corporate
CR_AGMT;CRA;CR_CMPLEMTRY_CD;Complémentarité;Code complémentarité
CR_AGMT;CRA;CR_CTGY_CD;Catégorie de prêt;"Indique les caractéristique du prêt (court, moyen, long terme)
Permet de gérer les contracts pour la loi Scrivener, complété par la loi Neiertz, relatant de l'offre, la durée des prêts."
CR_AGMT;CRA;CR_MODFN_LAST_DT;Date de dernier réaménagement;Date à laquelle il y a eu une renégociation des conditions du prêt consenti par l'établissement prêteur.
CR_AGMT;CRA;CR_TECHNICS_CD;Technique de crédit;Technique de crédit
CR_AGMT;CRA;CVR_RATE_IND;Indicateur taux couverture sûreté;Indicateur permettant d'identifier que l'engagement est supérieur ou égal au montant de couverture requis
CR_AGMT;CRA;DBTFL_DEBT_END_DT;Date de sortie du CDL;Date de sortie en Créances Douteuses
CR_AGMT;CRA;DBTFL_DEBT_PRPS_CD;Motif du passage en engagement douteux;Motif du passage de l'opération en engagement douteux
CR_AGMT;CRA;DEBT_EFCNCY_STS_PRPS_CD;Motif de l'état de performance de la créance;Motif de l'état de performance de la créance
CR_AGMT;CRA;DEBT_EFCNCY_STS_STRT_DT;Date de début de l'état de performance de la créance;Date de début de l'état de performance de la créance
CR_AGMT;CRA;DEBT_RECVBL_CLTRLZD_AMT;Montant part financement garanti créances acheteurs;Montant de la part de financement garanti par des créances acheteurs
CR_AGMT;CRA;DEBT_RECVBL_CLTRLZD_AMT_CURY_CD;Devise financement garanti créances acheteurs;Devise de la part de financement garanti par des créances acheteurs
CR_AGMT;CRA;DEBT_RECVBL_CLTRLZD_EURO_AMT;Montant Part de financement garanti par créances acheteurs (euro);Montant de la part de financement garanti par des créances acheteurs
CR_AGMT;CRA;DFLT_IND;Indicateur passage défaut;Cet indicateur permet didentifier les engagements entrés en défaut (douteux  ou impayés prudentiels) depuis le dernier arrêté trimestriel.
CR_AGMT;CRA;DFRL_DURTN_NUM;Durée Deferral au cours du prêt;"La durée du Deferral au cours du prêt doit être renseignée dès la mise en place du Deferral. La durée du Deferral est incluse dans la durée initiale du prêt.
Elle doit être renseignée dès la mise en place du Deferral.
Elle est exprimée en mois."
CR_AGMT;CRA;DFRL_END_DT;Date de fin de report;Date à laquelle s'achève la phase de report
CR_AGMT;CRA;DFRL_NATR_CD;Type de couverture crédit;"Permet de distinguer un prêt report des autres prêts et de préciser si le prêt report est consécutif à une pause contractuelle (report a priori) ou non (report a posteriori).
Le prêt report est le prêt permettant de financer le report des échéances du prêt support. Le prêt report vient en complément du prêt support d'origine après le déclenchement de l'option de sécurisation.
Il a les caractéristiques suivantes :
- taux à 0%,
- chaque réalisation fractionnée sert à prendre en charge l'abaissement d'une échéance du prêt support,
- la période de déblocage du prêt report est suivie d'une période de différé d'amortissement dont la durée est égale à la durée restant à courir du prêt support.
Le report a priori est défini contractuellement lors de la mise en place du prêt initial. Il s'agit d'une option qui, lorsqu'elle est exercée par le client, ne nécessite pas d'avenant. Cette option est ouverte sur le marché de lhabitat et sur les marchés des agriculteurs et des professionnels.
Le client a la possibilité d'exercer un report d'amortissement d'une année maximum une fois par périodes de cinq années. Le report ne peut impacter deux années de remboursement, et il doit respecter un délai de carence de 12 mois.
Les conditions du report a posteriori sont définies au moment de sa mise en place et font l'objet d'un avenant au contract de prêt. Il est utilisé pour résoudre des situations financières difficiles, pour les agriculteurs et les professionnels, en allégeant temporairement les charges de remboursement. Il est refinancé sur une avance au taux du jour, différent selon qu'il s'agit d'un report in fine ou amortissable. Il est autorisé au taux initial du prêt."
CR_AGMT;CRA;DFRL_STRT_DT;Date début différé au cours du prêt;Permet de connaître la date de départ du Deferral au cours de vie du prêt.
CR_AGMT;CRA;DFRL_TYPE_CD;Type Deferral au cours du prêt;"Ce Deferral est un aménagement du remboursement, négocié en cours de vie du prêt.
Il peut être soit : total (Deferral damortissement du capital et de paiement des intérêts), partiel (Deferral damortissement du capital).
Des règles de codification spécifiques sont applicables aux prêts Deferrals :
- Si le 1er Deferral est un Deferral total, alors le 2nd Deferral ne peut être qu'un Deferral d'amortissement.
- Si le 1er Deferral est un Deferral d'amortissement, alors il ne peut y avoir de 2nd Deferral."
CR_AGMT;CRA;DRWN_AMT_DFLT_STS_CD;Indicateur impayés prudentiel;Indicateur permettant de préciser que l'opération est prudentiellement en arriéré de paiement de + de 90 jours
CR_AGMT;CRA;DRWN_AMT_DFLT_STS_DT;Date entrée défaut;Ces deux dates devraient être identiques
CR_AGMT;CRA;DRWN_AMT_HIST_IND;Indicateur historique impayés;Indicateur portant sur les impayés passés
CR_AGMT;CRA;DSTRBN_METH_CD;Circuit distribution;Circuit de distribution
CR_AGMT;CRA;EARLY_RPMT_CLAUS_IND;Indicateur clause remboursement anticipe;Clause de remboursement anticipé.
CR_AGMT;CRA;EARLY_RPMT_OPTN_IND;Indicateur option de remboursement anticipé;Indicateur option de remboursement anticipé (LC.0232)
CR_AGMT;CRA;EXTR_RPRCH_IND;Indicateur rachat externe prêt;Cet indicateur permet d'identifier les prêts provenant d'un rachat externe à l'entité
CR_AGMT;CRA;FINCD_OBJT_CD;Objet finance;Objet financé
CR_AGMT;CRA;FIXD_INT_RATE;Taux facial prêt fixe;Taux facial du prêt fixe (exprimé en pourcentage)
CR_AGMT;CRA;FRBRNC_END_DT;Date de sortie effective de situation forborne;Date de sortie effective de la situation FORBORN de la créance
CR_AGMT;CRA;FRBRNC_THRTCL_END_DT;Date théorique de fin de situation forborne;Date théorique de fin de la situation de FORBORN de la créance
CR_AGMT;CRA;FRST_DFRL_DURTN_NUM;Durée premier Deferral;"La durée du premier Deferral doit être renseignée et est également négociée lors de la conclusion du contract. La durée du Deferral est incluse dans la durée initiale du prêt.
Exprimée en mois."
CR_AGMT;CRA;FRST_DFRL_TYPE_CD;Type premier Deferral;"Ce Deferral est un aménagement du remboursement du prêt, négocié lors de la conclusion du contract.
Il peut être soit : total (Deferral damortissement du capital et de paiement des intérêts), partiel (Deferral damortissement du capital).
Des règles de codification spécifiques sont applicables aux prêts Deferrals :
- Si le 1er Deferral est un Deferral total, alors le 2nd Deferral ne peut être qu'un Deferral d'amortissement.
- Si le 1er Deferral est un Deferral d'amortissement, alors il ne peut y avoir de 2nd Deferral."
CR_AGMT;CRA;FRST_TM_HOMEOWNR_IND;Indicateur primo accédant;Cet indicateur permet d'identifier les prêts des primo-accédant
CR_AGMT;CRA;FRST_UNPD_DRWN_DT;Date premier arriéré paiement;Date du 1er arriéré de paiement
CR_AGMT;CRA;GRC_PRD_ACTL_DURTN_NUM;Durée réelle de la période danticipation;Durée réelle, en mois, mise à jour à la fin de la période d'anticipation
CR_AGMT;CRA;GRC_PRD_IND;Existence dune période danticipation;"0 : pas de période danticipation
1 : période danticipation en cours
2 : période danticipation terminée
"
CR_AGMT;CRA;GRC_PRD_MAXM_DURTN_NUM;Durée maximum de la période danticipation;Durée maximum définie pour la période d'anticipation (en mois)
CR_AGMT;CRA;GRC_PRD_RATE;Rates d'anticipation du prêt;Rates d'intérêt annuel utilisé pendant la période d'anticipation
CR_AGMT;CRA;GRNTNG_CUST_RATE;Taux client octroi;Correspond au taux client fixe ou variable  à loctroi
CR_AGMT;CRA;GRNTNG_DEBT_RATIO_RATE;Taux endettement octroi;"Le taux d'endettement est déterminé sur chaque prêt à l'octroi
Correspond à la valeur du prêt sur la valeur du bien financé
"
CR_AGMT;CRA;GRNTNG_LTI_VAL;LTI à l'octroi;Loan to income à loctroi (Mt du prêt accordé sur les revenus du client)
CR_AGMT;CRA;INIT_OCPTN_TYPE_CD;Catégorie socioprofessionnelle;Catégorie socioprofessionnelle
CR_AGMT;CRA;INTRVNTN_DMN_CD;Domaine d'intervention;"Les différents domaines d'intervention permettent de sélectionner les financements selon leur finalité économique, quelle que soit la personnalité juridique de lemprunteur.
La règle générale est de choisir le code domaine d'intervention cohérent avec la finalité économique de l'investissement qui correspond à l'activité de l'entreprise ou à l'une de ses activités dans le cas d'entreprises polyvalentes.
Dans le cas où une entreprise procède à un investissement dont la finalité économique ne correspond pas apparemment à l'une de ses activités, mais si cet investissement est nécessaire à la bonne marche de l'entreprise, le code domaine d'intervention à affecter au financement de cet investissement est celui correspondant à l'activité unique ou principale de l'entreprise."
CR_AGMT;CRA;LAST_BUSN_REMDTN_PLN_DT;Date de la dernière restructuration commerciale;Date de dernière restructuration commerciale
CR_AGMT;CRA;LATE_PMT_DAYS_QTY;Nombre de jours de retard de paiement;Nombre de jours de retard de paiement
CR_AGMT;CRA;LOAN_TYPE_CD;Type prêt;Le type de prêt permet d'identifier si le prêt est un prêt principal, un prêt relai, un prêt travaux
CR_AGMT;CRA;LOCL_GRNTNG_LTV_VAL;Valeur LTV locale octroi;"LTV local à l'octroi (ratio en %)
Correspond à la valeur du prêt sur la valeur du bien financé
Cette donnée permet de calculer le tx d'apport personnel sur les prêts habitat (=100-LTV du prêt principal)"
CR_AGMT;CRA;MRGG_AGMT_IND;Indicateur accord fusion;"Indicateur permettant de préciser si le prêt/concours entre dans le cadre d'une lettre de fusion.
Indique que l'engagement a fait l'objet d'une compensation de compte suite à l'accord de fusion"
CR_AGMT;CRA;MRGG_AGMT_LTR_ID;Identifiant local lettre fusion;Référence locale de la lettre de Fusion.
CR_AGMT;CRA;OPTN_1_ACTVTN_DT;Date dactivation de loption 1;Date d'activation de l'option 1
CR_AGMT;CRA;OPTN_1_END_DT;Date de fin doption 1;Date de fin d'option 1
CR_AGMT;CRA;OPTN_1_FMLY_CD;Famille de l'option 1;Contexte dexercice de loption 1 : Sécurisation, Pause suite chômage, Pause Agri et Pro, etc÷ (RB 0735)
CR_AGMT;CRA;OPTN_1_TYPE_CD;Type doption 1;Option 1 contractuelle offerte aux clients permettant de faire une pause dans un crédit RB0734
CR_AGMT;CRA;OPTN_2_ACTVTN_DT;Date dactivation de loption 2;Date d'activation de l'option 2
CR_AGMT;CRA;OPTN_2_END_DT;Date de fin doption 2;Date de fin d'option 2
CR_AGMT;CRA;OPTN_2_FMLY_CD;Famille de l'option 2;Contexte dexercice de loption 2 : Sécurisation, Pause suite chômage, Pause Agri et Pro, etc÷ (RB 0735)
CR_AGMT;CRA;OPTN_2_TYPE_CD;Type d'option 2;Option contractuelle 2 offerte aux clients permettant de faire une pause dans un crédit RB0734
CR_AGMT;CRA;PRBTARY_PRD_END_DT;Date sortie créance période probatoire;Date de sortie (réelle ou théorique) de la créance FORBORN en  «probatoire»
CR_AGMT;CRA;PRBTARY_PRD_STRT_DT;Date entrée créance période probatoire;Date dentrée de la créance FORBORN en  «probatoire»
CR_AGMT;CRA;PRCHD_RECVBL_PREM_PRTY_ROLE_CD;Rôle du Tiers dans l'opération d'affacturage;Permet didentifier le rôle du tiers en risque «Client/Acheteur»
CR_AGMT;CRA;PRGTR_PRD_END_DT;Date sortie créance période purgatoire;Date de sortie (réelle ou théorique) de la créance FORBORN en  «purgatoire». (correspond au dernier changement de statut)
CR_AGMT;CRA;PRGTR_PRD_STRT_DT;Date entrée créance période purgatoire;Date dentrée de la créance FORBORN en  «purgatoire». (correspond au dernier changement de statut)
CR_AGMT;CRA;PRSNNAL_INVSTMT_RATE;Taux apport personnel;Taux d'apport personnel
CR_AGMT;CRA;PRVSN_IND;Indicateur provision;Indicateur permettant d'indiquer que la provision spécifique adossée couvre à hauteur de 20% et plus l'engagement (douteux)
CR_AGMT;CRA;RATE_TYPE_CD;Type de taux contractuel;"Type de taux, Variable ou Fixe
Pas le taux car niveau agrégé"
CR_AGMT;CRA;REMDTN_PLN_STRT_DT;Date restructuration;Correspond à la date à laquelle la restructuration a été validée par lorgane décisionnel compétent.
CR_AGMT;CRA;REMDTN_PLN_TYPE_CD;Indicateur type restructuration;Indicateur permettant d'identifier les encours ayant fait l'objet d'une restructuration, et préciser le type de celle-ci.
CR_AGMT;CRA;RFINCG_QTTY_RATE;Quotité de refinancement;C'est la quotité de refinancement d'un prêt par des avances traditionnelles, exprimée en pourcentage.
CR_AGMT;CRA;RGLTD_SPNSRD_CR_IND;Prêt réglementé ou aidé;"Indique si le prêt est réglementé ou aidé
Concerne les prêts règlementés ou aidés, instaurés par les pouvoirs publics, par des sociétés ou par le Crédit Agricole S.A.
2 = Crédit bénéficiant d'une subvention directe ou indirecte de la part d'une société non financière transitant par les comptes de l'établissement financier. La valeur 2 est attribuée à des crédits accordés par des sociétés non financières (exemples : prêts EDF, AGILOR, etc.)
1 = Crédit réglementé ou aidé bénéficiant d'une aide publique directe ou indirecte, ou crédit au personnel des établissements de crédit;
La valeur 1 est attribuée aux crédits bonifiés et réglementés (ex : bonifiés agricoles, PAS, PTZ, Epargne Logement, etc.) aux crédits aidés par une collectivité publique (commune, conseil général ou régional, etc.), aux prêts des salariés des Caisses régionales, etc.
0 = Autres cas : autres types de prêts aidés et de prêts non aidés. Le code 0 est réservé aux autres crédits aidés propres au CA (exemples : prêts calamités, sécheresse du CA, etc.) et en général à tous les crédits non aidés."
CR_AGMT;CRA;RPMT_MODALITY_CD;Modalité remboursement créance;Modalité de RBT de la créance
CR_AGMT;CRA;RVLVG_RL_OVR_IND;Indicateur prêt revolving roll over;Indicateur permettant de préciser si le prêt est de caractère 'Revolving' ou 'Roll-over'.
CR_AGMT;CRA;RVSD_LTI_VAL;Valeur LTI revalorisée;LTI local revalorisé
CR_AGMT;CRA;RVSD_LTV_VAL;Valeur LTV revalorisée;"LTV local revalorisé (ratio en %)
Correspond à la valeur du prêt sur la valeur du bien financé"
CR_AGMT;CRA;SCURTZD_DEBT_IND;Indicateur créance titrisée;Indicateur créance titrisée
CR_AGMT;CRA;SEC_DFRL_DURTN_NUM;Durée deuxième Deferral;"La durée du deuxième Deferral doit être renseignée et est également négociée lors de la conclusion du contract. La durée du Deferral est incluse dans la durée initiale du prêt.
Exprimée en mois."
CR_AGMT;CRA;SEC_DFRL_TYPE_CD;Type deuxième Deferral;"Ce Deferral est un aménagement du remboursement du prêt, négocié lors de la conclusion du contract.
Il peut être soit : total (Deferral damortissement du capital et de paiement des intérêts), partiel (Deferral damortissement du capital).
Des règles de codification spécifiques sont applicables aux prêts Deferrals :
- Si le 1er Deferral est un Deferral total, alors le 2nd Deferral ne peut être qu'un Deferral d'amortissement.
- Si le 1er Deferral est un Deferral d'amortissement, alors il ne peut y avoir de 2nd Deferral."
CR_AGMT;CRA;UNPD_DRWN_AMT_IND;Indicateur arriéré paiement;Indicateur permettant  dindiquer sil existe au moins un arriéré de paiement
CR_AGMT;CRA;UNPD_TERMS_NB;Nombre d'échéances impayées;Nombre d'échéances impayées
CSH_MGMT_AGMT;CSHMTG;AUTHZD_OVRDRFT_BAL_AMT;Découvert autorisé en devise d'origine;Montant de lautorisation de découvert
CSH_MGMT_AGMT;CSHMTG;AUTHZD_OVRDRFT_BAL_AMT_CURY_CD;Devise découvert autorisé;Code devise du découvert autorisé
CSH_MGMT_AGMT;CSHMTG;AUTHZD_OVRDRFT_BAL_EURO_AMT;Découvert autorisé (euro);Montant de lautorisation de découvert
CSH_MGMT_AGMT;CSHMTG;BNK_INCRD_RATE;Taux banque majoré;"Taux intégrant la majoration de la prime d'État for 
1/ les PEL ouverts avant le 1er mars 2011:  majoration équivalente à 10% des intérêts pris en compte dans le calcul de ladite prime par personne à charge dans un maximum de 153   par personne à charge et à la condition que le prêt soit utilisé for la réifdence principale ou secondaire de l'emprunteur. 
2/ les PEL ouverts après le 1er mars 2011 uniquement for une réifdence principale, avec un plafond de 100   ou 153  s'il s'agit d'une réifdence principale en label BBC"
CSH_MGMT_AGMT;CSHMTG;CSH_MGMT_PROD_CD;Classe de collecte;Permet d'identifier le type de produit de collecte
CSH_MGMT_AGMT;CSHMTG;EARLY_WDRWL_OPTN_IND;Option de RA applicable;Indique si l'option de RA est applicable au contrat
CSH_MGMT_AGMT;CSHMTG;EARLY_WDRWL_PENALITY_RATE;Taux de pénalité du RA;Taux de pénalité  appliqué en cas de remboursement avant l'échéance
CSH_MGMT_AGMT;CSHMTG;EARLY_WDRWL_TYPE_CD;Type de RA applicable;Indique le tye de RA applicable au contrat
CSH_MGMT_AGMT;CSHMTG;GOVT_PREM_RATE;Taux de la prime;Taux de la prime d'Etat for les PEL/CEL
CSH_MGMT_AGMT;CSHMTG;GRS_RATE;Taux brut à la date d'arreté;"Taux du contrat à la Date d'arrêté.
 for les PEL ce taux correspond au taux d'interet hors prime"
CSH_MGMT_AGMT;CSHMTG;INIT_PMT_AMT;Montant Versement initial;Montant du versement initial en devise d'origine
CSH_MGMT_AGMT;CSHMTG;INIT_PMT_AMT_CURY_CD;Devise montant du versement initial;Non renseigné
CSH_MGMT_AGMT;CSHMTG;INIT_PMT_EURO_AMT;Montant versement initial (euro);Montant du versement initial du produit
CSH_MGMT_AGMT;CSHMTG;NET_RATE;Taux net à la date d'arrêté;rates net du contrat hors prélèvements fiscaux et sociaux
CSH_MGMT_AGMT;CSHMTG;NOTC_PRD_DAYS_NB;Nombre de jour du préavis;nombre de jours dans le cas où il y a période de préavis.
CSH_MGMT_AGMT;CSHMTG;NOTC_PRD_IND;Indicateur de Préavis de retrait;Indique s'il existe une période de préavis que le déposant doit respecter entre l'annonce de son souhait de récupération des fonds et le déblocage effectif des fonds,  pour le tout ou partiellement (oui/non)
CSH_MGMT_AGMT;CSHMTG;PLND_PMT_PERIODCITY_CD;Périodicité de l'abonnement;Périodicité de l'abonnement
CSH_MGMT_AGMT;CSHMTG;TFRT_DT;Date de transfert du PEL;Date de transfert entrant du PEL
DERVTV_AGMT;DVT;BORWG_LEG_INIT_BLNCG_PMT_AMT;Balancing Payment initiale en dev. de paiement - Jambe pay.;Non renseigné
DERVTV_AGMT;DVT;BORWG_LEG_INIT_BLNCG_PMT_AMT_CURY_CD;Devise de paiement Balancing Payment initiale - Jambe pay.;Devise de paiement de la Balancing Payment payée à linitiation du Contrat
DERVTV_AGMT;DVT;BORWG_LEG_INIT_BLNCG_PMT_EURO_AMT;Balancing Payment initiale en dev. de paiement - Jambe pay (euro);"Montant contrevalorisé euro de la Balancing Payment de mise en place du SWAP :
     - Les encaissements seront signés ""+""
     - Les décaissements seront signés ""-"""
DERVTV_AGMT;DVT;BORWG_LEG_NMNL_HSTCL_AMT;Montant Nominal historique en devise - Jambe pay.;Montant Nominal historique en devise (jambe payeuse)
DERVTV_AGMT;DVT;BORWG_LEG_NMNL_HSTCL_AMT_CURY_CD;Devise nominal historique - Jambe pay.;Code devise du nominal historique (jambe payeuse)
DERVTV_AGMT;DVT;BORWG_LEG_NMNL_HSTCL_EURO_AMT;Montant Nominal historique en devise - Jambe pay.(euro);Montant Nominal historique en devise (jambe payeuse), contrevalorisé en euro
DERVTV_AGMT;DVT;BORWG_LEG_UNWINDING_INIT_BLNCG_PMT_AMT;Balancing Payment de dénouement - Jambe pay.;Non renseigné
DERVTV_AGMT;DVT;BORWG_LEG_UNWINDING_INIT_BLNCG_PMT_AMT_CURY_CD;Devise de paiement Balancing Payment de dénouement - Jambe pay.;Non renseigné
DERVTV_AGMT;DVT;BORWG_LEG_UNWINDING_INIT_BLNCG_PMT_EURO_AMT;Balancing Payment de dénouement - Jambe pay. (euro);"Montant contrevalorisé Euro de la Balancing Payment de dénouement perçue ou versée dans le mois:
     - Les encaissements seront signés ""+""
     - Les décaissements seront signés ""-""
Les coupons courus seront renseignés dans le champ ICNE"
DERVTV_AGMT;DVT;DVIDND_PMT_PERIODCITY_CD;Périodicité de paiement du dividende;Non renseigné
DERVTV_AGMT;DVT;DVIDND_SHR_RATE;Dividende action;Non renseigné
DERVTV_AGMT;DVT;EQTY_SWAP_TYPE_CD;Type d'équity swap;Non renseigné
DERVTV_AGMT;DVT;EXRCS_END_DT;Date de fin d'exercice;Non renseigné
DERVTV_AGMT;DVT;EXRCS_STRT_DT;Date d'exercice;Non renseigné
DERVTV_AGMT;DVT;INIT_BLNCG_PMT_RMNG_PRD_NUM;Durée restant à étaler sur la Balancing Payment intiale;Non renseigné
DERVTV_AGMT;DVT;INIT_INFLTN_BLNCG_PMT_AMT;Balancing Payment inflation initiale;Composante inflation de la Balancing Payment. Montant de la Balancing Payment liée à l'inflation.
DERVTV_AGMT;DVT;INIT_INFLTN_BLNCG_PMT_AMT_CURY_CD;Devise Balancing payment inflation initiale;Non renseigné
DERVTV_AGMT;DVT;INIT_INFLTN_BLNCG_PMT_EURO_AMT;Balancing Payment inflation initiale (euro);Composante inflation de la Balancing Payment. Montant de la Balancing Payment liée à l'inflation, en contrevaleur euro.
DERVTV_AGMT;DVT;LENDG_LEG_INIT_BLNCG_PMT_AMT;Balancing Payment initiale en dev. de paiement - Jambe rec.;Non renseigné
DERVTV_AGMT;DVT;LENDG_LEG_INIT_BLNCG_PMT_AMT_CURY_CD;Devise de paiement Balancing Payment initiale - Jambe rec.;Non renseigné
DERVTV_AGMT;DVT;LENDG_LEG_INIT_BLNCG_PMT_EURO_AMT;Balancing Payment initiale en dev. de paiement - Jambe rec. (euro);Non renseigné
DERVTV_AGMT;DVT;LENDG_LEG_NMNL_HSTCL_AMT;Nominal historique en devise d'origine;Non renseigné
DERVTV_AGMT;DVT;LENDG_LEG_NMNL_HSTCL_AMT_CURY_CD;Devise nominal historique - Jambe Rec.;Code devise nominal historique en devise - Jambe Receveuse
DERVTV_AGMT;DVT;LENDG_LEG_NMNL_HSTCL_EURO_AMT;Nominal historique en devise - Jambe receveuse (euro);Non renseigné
DERVTV_AGMT;DVT;LENDG_LEG_UNWINDING_INIT_BLNCG_PMT_AMT;Balancing Payment de dénouement - Jambe rec.;Non renseigné
DERVTV_AGMT;DVT;LENDG_LEG_UNWINDING_INIT_BLNCG_PMT_AMT_CURY_CD;Devise de paiement Balancing Payment de dénouement - Jambe rec.;Devise de paiement de la Balancing Payment reçue à la rupture du Contrat
DERVTV_AGMT;DVT;LENDG_LEG_UNWINDING_INIT_BLNCG_PMT_EURO_AMT;Balancing Payment de dénouement - Jambe rec. (euro);"Montant contrevalorisé Euro de la Balancing Payment de dénouement perçue ou versée dans le mois :
     - Les encaissements seront signés ""+""
     - Les décaissements seront signés ""-""
Elle n'inclut pas les coupons courus, renseignés dans le champ ICNE"
DERVTV_AGMT;DVT;SETLMT_MODE_CD;Mode de règlement;Non renseigné
DERVTV_AGMT;DVT;SWAP_TYPE_CD;Type de SWAP;Non renseigné
DERVTV_AGMT;DVT;UNWINDING_BLNCG_PMT_RMNG_PRD_NUM;Durée restant à étaler sur la Balancing Payment de dénouement;Non renseigné
EXPSR_AGMT;EX;ATACHMT_PNT_VAL;Valeur point attachement;Valeur du point d'attachement (%). Spécifique grands risques
EXPSR_AGMT;EX;BSL_II_APRCH_TYPE_CD;Méthodologie Bâloise;Correspond à la méthode de calcul des risques pondérés dans Bâle.
EXPSR_AGMT;EX;CENTRLZD_CMPSTN_IND;Indicateur compensation centrale;Indicateur de compensation centralisée de lopération, de manière directe (face à une CCP) ou de manière indirecte (face à un courtier compensateur, lui-même membre dune CCP)
EXPSR_AGMT;EX;CNFRMTN_IND;Confirmation autorisation;Correspond au niveau d'engagement de l'établissement dans une opération.
EXPSR_AGMT;EX;CVA_CALCN_METH_CD;Méthode calcul CVA;Méthode de calcul CVA
EXPSR_AGMT;EX;CVRD_OPRTN_RISK_CTGY_CD;Famille de risque Opération couverte par engagement;Famille de risque de l'opération couverte par l'engagement
EXPSR_AGMT;EX;DTACHMENT_PNT_VAL;Valeur point détachement;Valeur du point détachement (%). Spécifique grands risques
EXPSR_AGMT;EX;EXPSR_CALCN_METH_CD;Méthode réglementaire calcul exposition;Méthode réglementaire du calcul de l'exposition
EXPSR_AGMT;EX;EXPSR_NATR_CD;Nature exposition;"Permet d'identifier la nature du contrat d'exposition
Valeurs possibles : Autorisation (A), Ligne d'autorisation (L), Encours (E), PNU (P), Arriéré (R)"
EXPSR_AGMT;EX;EXPSR_SBTYPE_CD;Sous-type contrat exposition;"Permet d'identifier le sous-type du contrat d'exposition
S'il y a lieu, à chaque sous-type correspond une table fille ans le modèle de données de la Zone de Partage
Ex : Investissement (I), Crédit (C)"
EXPSR_AGMT;EX;FUNDS_PRVSN_DT;Date de mise à disposition des fonds;Date de mise à disposition des fonds
EXPSR_AGMT;EX;FUT_MOBILIZATION_DT;Date de Mobilisation future;Date of future Mobilization
EXPSR_AGMT;EX;GRADE_CTGY_CD;Classe notation contrat;Classe de notation du contrat
EXPSR_AGMT;EX;GRNLT_IND;Indicateur granularité;Indicateur de granularité
EXPSR_AGMT;EX;GRR_ENGN_CD;Traitement GRR;Permet de filtrer certains engagements du moteur GRR (pour faciliter les correctifs)
EXPSR_AGMT;EX;GUAR_GVN_TRIGR_EV_CD;Evénement déclencheur de la garantie;Evénement susceptible de déclencher la mise en jeu de la garantie (ex défaut, solvabilité...)
EXPSR_AGMT;EX;IFRS9_BCKT_OUTST_RANK_CD;Bucket IFRS9;Permet d'indiquer le classement de l'encours en norme IFRS9
EXPSR_AGMT;EX;IMPARD_ASSET_IND;Indicateur actif déprécié origination;Indicateur Actif déprécié dès lorigination
EXPSR_AGMT;EX;LAST_PRT_ACQ_DT;Date acquisition dernière part;Permet d'identifier les engagements (OPC) bénéficiant de la clause de Grandfathering. Spécifique grands risques
EXPSR_AGMT;EX;MOBILIZATION_END_DT;Date de fin de mobilisation;Non renseigné
EXPSR_AGMT;EX;MOBILIZATION_ORG_NAME;Organisme de mobilisation;Nom de l'organisme auprès duquel les créances déclarées éligibles par les Caisses régionales ont effectivement été mobilisées par Crédit Agricole S.A.
EXPSR_AGMT;EX;MOBILIZATION_STRT_DT;Date de mobilisation;Date à laquelle les créances déclarées éligibles ont effectivement été mobilisées
EXPSR_AGMT;EX;OMP_LOCL_CRITRN_1_VAL;Valeur critère 1 sélection locale portefeuille;Zone OMP permettant de véhiculer le critère 1 local de sélection des portefeuilles à stresser
EXPSR_AGMT;EX;OMP_LOCL_CRITRN_2_VAL;Valeur critère 2 sélection locale portefeuille;Zone OMP permettant de véhiculer le critère 2 local de sélection des portefeuilles à stresser
EXPSR_AGMT;EX;ORIGNL_EXTR_CORP_RISK_GRADE_VAL;Valeur note externe corporate origine;"Note externe finale à l'origine. Données de niveau Tiers mais stocké au niveau Contrat pour des questions de traçabilité (donnée à l'origine du contrat non nécessairement disponible dans le référentiel)
"
EXPSR_AGMT;EX;ORIGNL_GRADE_SEGMT_CD;Segment notation origine;"Segment de   notation ANADEFI
Données de niveau Tiers mais stocké au niveau Contrat pour des questions de traçabilité (donnée à l'origine du contrat non nécessairement disponible dans le référentiel)"
EXPSR_AGMT;EX;ORIGNL_INTRNL_CORP_RISK_GRADE_VAL;Valeur note interne corporate origine;"Note interne finale  à l'origine. Données de niveau Tiers mais stocké au niveau Contrat pour des questions de traçabilité (donnée à l'origine du contrat non nécessairement disponible dans le référentiel)
"
EXPSR_AGMT;EX;ORIGNL_PRBTY_DFLT_RATE;Probabilité défaut origine;Probabilité de défaut après octroi du crédit. Données de niveau Tiers mais stocké au niveau Contrat pour des questions de traçabilité (donnée à l'origine du contrat non nécessairement disponible dans le référentiel)
EXPSR_AGMT;EX;ORIGNL_RISK_GRADE_VAL;Note finale retenue origine;Note finale retenue  à l'origine
EXPSR_AGMT;EX;ORIGNL_RISK_RTG_METH_CD;Méthodologie notation origine;"Code de la méthodologie utilisée pour la notation dune contrepartie. Données de niveau Tiers mais stocké au niveau Contrat pour des questions de traçabilité (donnée à l'origine du contrat non nécessairement disponible dans le référentiel)
"
