TABLE_NAME;TABLE_TYPE;TABLE_LABEL;TABLE_DESCRIPTION;FIELD_NAME;FIELD_TYPE;FIELD_LABEL;FIELD_DESCRIPTION;EXPRESSION;HIDDEN;ICON;ALIAS;FOLDER;ROLE
TEC_CONTRACT;Final;;;MK_TO_MKT_FINC_AMT;decimal;;;[DATA].[AG].[BAL.MK_TO_MKT_FINC_AMT];true;Attribute;;;Field
TEC_CONTRACT;Final;;;MK_TO_MKT_FINC_AMT_CURY_CD;characterLength16;;;[DATA].[AG].[BAL.MK_TO_MKT_FINC_AMT_CURY_CD];true;Attribute;;;Field
TEC_CONTRACT;Final;;;MK_TO_MKT_FINC_EURO_AMT;decimal;;;[DATA].[AG].[BAL.MK_TO_MKT_FINC_EURO_AMT];true;Attribute;;;Field
TEC_CONTRACT;Final;;;BORWG_LEG_OUTST_AMT_FR_COAA_CD;characterLength16;;;[DATA].[AG].[BAL.BORWG_LEG_OUTST_AMT_FR_COAA_CD];true;Attribute;;;Field
TEC_CONTRACT;Final;;;BORWG_LEG_OUTST_AMT_IAS_COAA_CD;characterLength16;;;[DATA].[AG].[BAL.BORWG_LEG_OUTST_AMT_IAS_COAA_CD];true;Attribute;;;Field
TEC_CONTRACT;Final;;;LENDG_LEG_OUTST_AMT_FR_COAA_CD;characterLength16;;;[DATA].[AG].[BAL.LENDG_LEG_OUTST_AMT_FR_COAA_CD];true;Attribute;;;Field
TEC_CONTRACT;Final;;;LENDG_LEG_OUTST_AMT_IAS_COAA_CD;characterLength16;;;[DATA].[AG].[BAL.LENDG_LEG_OUTST_AMT_IAS_COAA_CD];true;Attribute;;;Field
TEC_CONTRACT;Final;;;PRCH_ACRUD_COUPN_AMT;decimal;;;[DATA].[AG].[BAL.PRCH_ACRUD_COUPN_AMT];true;Attribute;;;Field
TEC_CONTRACT;Final;;;PRCH_ACRUD_COUPN_AMT_CURY_CD;characterLength16;;;[DATA].[AG].[BAL.PRCH_ACRUD_COUPN_AMT_CURY_CD];true;Attribute;;;Field
TEC_CONTRACT;Final;;;PRCH_ACRUD_COUPN_EURO_AMT;decimal;;;[DATA].[AG].[BAL.PRCH_ACRUD_COUPN_EURO_AMT];true;Attribute;;;Field
TEC_CONTRACT;Final;;;ACRUD_INT_NOT_DUE_AMT_LIABTY_ASSET_IND;character;;;[DATA].[AG].[BAL.ACRUD_INT_NOT_DUE_AMT_LIABTY_ASSET_IND];true;Attribute;;;Field
TEC_CONTRACT;Final;;;PD_INT_AMT_LIABTY_ASSET_IND;character;;;[DATA].[AG].[BAL.PD_INT_AMT_LIABTY_ASSET_IND];true;Attribute;;;Field
TEC_CONTRACT;Final;;;PMT_CURY_ACRUD_INT_NOT_DUE_AMT_LIABTY_ASSET_IND;character;;;[DATA].[AG].[BAL.PMT_CURY_ACRUD_INT_NOT_DUE_AMT_LIABTY_ASSET_IND];true;Attribute;;;Field
TEC_CONTRACT;Final;;;INT_CPTLZN_RATE;decimal;;;[DATA].[AG].[BAL.INT_CPTLZN_RATE];true;Attribute;;;Field
TEC_CONTRACT;Final;;;AGMT_ASSET_LEASG_UNPD_DRWN_AMT;decimal;;;[DATA].[AG].[BAL.AGMT_ASSET_LEASG_UNPD_DRWN_AMT];true;Attribute;;;Field
TEC_CONTRACT;Final;;;AGMT_ASSET_LEASG_UNPD_DRWN_AMT_CURY_CD;characterLength16;;;[DATA].[AG].[BAL.AGMT_ASSET_LEASG_UNPD_DRWN_AMT_CURY_CD];true;Attribute;;;Field
TEC_CONTRACT;Final;;;AGMT_ASSET_LEASG_UNPD_DRWN_EURO_AMT;decimal;;;[DATA].[AG].[BAL.AGMT_ASSET_LEASG_UNPD_DRWN_EURO_AMT];true;Attribute;;;Field
TEC_CONTRACT;Final;;;CPTL_OUTST_UNPD_DRWN_AMT;decimal;;;[DATA].[AG].[BAL.CPTL_OUTST_UNPD_DRWN_AMT];true;Attribute;;;Field
TEC_CONTRACT;Final;;;CPTL_OUTST_UNPD_DRWN_AMT_CURY_CD;characterLength16;;;[DATA].[AG].[BAL.CPTL_OUTST_UNPD_DRWN_AMT_CURY_CD];true;Attribute;;;Field
TEC_CONTRACT;Final;;;CPTL_OUTST_UNPD_DRWN_EURO_AMT;decimal;;;[DATA].[AG].[BAL.CPTL_OUTST_UNPD_DRWN_EURO_AMT];true;Attribute;;;Field
TEC_CONTRACT;Final;;;COMS_OUTSANDING__UNPD_DRWN_AMT;decimal;;;[DATA].[AG].[BAL.COMS_OUTSANDING__UNPD_DRWN_AMT];true;Attribute;;;Field
TEC_CONTRACT;Final;;;COMS_OUTSANDING_UNPD_DRWN_AMT_CURY_CD;characterLength16;;;[DATA].[AG].[BAL.COMS_OUTSANDING_UNPD_DRWN_AMT_CURY_CD];true;Attribute;;;Field
TEC_CONTRACT;Final;;;COMS_OUTSANDING_UNPD_DRWN_EURO_AMT;decimal;;;[DATA].[AG].[BAL.COMS_OUTSANDING_UNPD_DRWN_EURO_AMT];true;Attribute;;;Field
TEC_CONTRACT;Final;;;INT_OUTST_UNPD_DRWN_AMT;decimal;;;[DATA].[AG].[BAL.INT_OUTST_UNPD_DRWN_AMT];true;Attribute;;;Field
TEC_CONTRACT;Final;;;INT_OUTST_UNPD_DRWN_AMT_CURY_CD;characterLength16;;;[DATA].[AG].[BAL.INT_OUTST_UNPD_DRWN_AMT_CURY_CD];true;Attribute;;;Field
TEC_CONTRACT;Final;;;INT_OUTST_UNPD_DRWN_EURO_AMT;decimal;;;[DATA].[AG].[BAL.INT_OUTST_UNPD_DRWN_EURO_AMT];true;Attribute;;;Field
TEC_CONTRACT;Final;;;OVRDRFT_BAL_UNPD_DRWN_AMT;decimal;;;[DATA].[AG].[BAL.OVRDRFT_BAL_UNPD_DRWN_AMT];true;Attribute;;;Field
TEC_CONTRACT;Final;;;OVRDRFT_BAL_UNPD_DRWN_AMT_CURY_CD;characterLength16;;;[DATA].[AG].[BAL.OVRDRFT_BAL_UNPD_DRWN_AMT_CURY_CD];true;Attribute;;;Field
TEC_CONTRACT;Final;;;OVRDRFT_BAL_UNPD_DRWN_EURO_AMT;decimal;;;[DATA].[AG].[BAL.OVRDRFT_BAL_UNPD_DRWN_EURO_AMT];true;Attribute;;;Field
TEC_CONTRACT;Final;;;OVRDRFT_BAL_INT_UNPD_DRWN_AMT;decimal;;;[DATA].[AG].[BAL.OVRDRFT_BAL_INT_UNPD_DRWN_AMT];true;Attribute;;;Field
TEC_CONTRACT;Final;;;OVRDRFT_BAL_INT_UNPD_DRWN_AMT_CURY_CD;characterLength16;;;[DATA].[AG].[BAL.OVRDRFT_BAL_INT_UNPD_DRWN_AMT_CURY_CD];true;Attribute;;;Field
TEC_CONTRACT;Final;;;OVRDRFT_BAL_INT_UNPD_DRWN_EURO_AMT;decimal;;;[DATA].[AG].[BAL.OVRDRFT_BAL_INT_UNPD_DRWN_EURO_AMT];true;Attribute;;;Field
TEC_CONTRACT;Final;;;CPTL_INT_OUTST_UNPD_DRWN_AMT;decimal;;;[DATA].[AG].[BAL.CPTL_INT_OUTST_UNPD_DRWN_AMT];true;Attribute;;;Field
TEC_CONTRACT;Final;;;CPTL_INT_OUTST_UNPD_DRWN_AMT_CURY_CD;characterLength16;;;[DATA].[AG].[BAL.CPTL_INT_OUTST_UNPD_DRWN_AMT_CURY_CD];true;Attribute;;;Field
TEC_CONTRACT;Final;;;CPTL_INT_OUTST_UNPD_DRWN_EURO_AMT;decimal;;;[DATA].[AG].[BAL.CPTL_INT_OUTST_UNPD_DRWN_EURO_AMT];true;Attribute;;;Field
TEC_CONTRACT;Final;;;AGMT_ASSET_LEASG_INT_UNPD_DRWN_AMT;decimal;;;[DATA].[AG].[BAL.AGMT_ASSET_LEASG_INT_UNPD_DRWN_AMT];true;Attribute;;;Field
TEC_CONTRACT;Final;;;AGMT_ASSET_LEASG_INT_UNPD_DRWN_AMT_CURY_CD;characterLength16;;;[DATA].[AG].[BAL.AGMT_ASSET_LEASG_INT_UNPD_DRWN_AMT_CURY_CD];true;Attribute;;;Field
TEC_CONTRACT;Final;;;AGMT_ASSET_LEASG_INT_UNPD_DRWN_EURO_AMT;decimal;;;[DATA].[AG].[BAL.AGMT_ASSET_LEASG_INT_UNPD_DRWN_EURO_AMT];true;Attribute;;;Field
TEC_CONTRACT;Final;;;OUTST_AMT_LIABTY_ASSET_IND;character;;;[DATA].[AG].[BAL.OUTST_AMT_LIABTY_ASSET_IND];true;Attribute;;;Field
TEC_CONTRACT;Final;;;STTM_DT;date;;;[DATA].[AG].[BAL.STTM_DT];true;Attribute;;;Field
TEC_CONTRACT;Final;;;STTM_TYPE_CD;characterLength16;;;[DATA].[AG].[BAL.STTM_TYPE_CD];true;Attribute;;;Field
TEC_CONTRACT;Final;;;POSTNG_ENT_ID;characterLength16;;;[DATA].[AG].[BAL.POSTNG_ENT_ID];true;Attribute;;;Field
TEC_CONTRACT;Final;;;ENT_ID;int32;;;[DATA].[AG].[BAL.ENT_ID];true;Attribute;;;Field
TEC_CONTRACT;Final;;;FLOW_TYPE_CD;characterLength16;;;[DATA].[AG].[BAL.FLOW_TYPE_CD];true;Attribute;;;Field
TEC_CONTRACT;Final;;;UPDATE_FLOW_TYPE;characterLength16;;;[DATA].[AG].[BAL.UPDATE_FLOW_TYPE];true;Attribute;;;Field
TEC_CONTRACT;Final;;;FLOW_SCOPE;characterLength16;;;[DATA].[AG].[BAL.FLOW_SCOPE];true;Attribute;;;Field
TEC_CONTRACT;Final;;;SOURCE_SYSTEM;characterLength16;;;[DATA].[AG].[BAL.SOURCE_SYSTEM];true;Attribute;;;Field
TEC_CONTRACT;Final;;;STATUS;characterLength16;;;[DATA].[AG].[BAL.STATUS];true;Attribute;;;Field
TEC_CONTRACT;Final;;;LINE_NUMBER;int32;;;[DATA].[AG].[BAL.LINE_NUMBER];true;Attribute;;;Field
TEC_CONTRACT;Final;;;UPDATE_LINE_NUMBER;characterLength16;;;[DATA].[AG].[BAL.UPDATE_LINE_NUMBER];true;Attribute;;;Field
TEC_CONTRACT;Final;;;FILE_ID;int32;;;[DATA].[AG].[BAL.FILE_ID];true;Attribute;;;Field
TEC_CONTRACT;Final;;;UPDATE_FILE_ID;characterLength16;;;[DATA].[AG].[BAL.UPDATE_FILE_ID];true;Attribute;;;Field
TEC_CONTRACT;Final;;;JOB_ID;int32;;;[DATA].[AG].[BAL.JOB_ID];true;Attribute;;;Field
TEC_CONTRACT;Final;;;BEGIN_TT;timeStampTZ;;;[DATA].[AG].[BAL.BEGIN_TT];true;Attribute;;;Field
TEC_CONTRACT;Final;;;END_TT;timeStampTZ;;;[DATA].[AG].[BAL.END_TT];true;Attribute;;;Field
TEC_CONTRACT;Final;;;AGMT_ID;characterLength16;;;[DATA].[AG].[AST.AGMT_ID];true;Attribute;;;Field
TEC_CONTRACT;Final;;;REAL_ESTAT_DEST_CD;characterLength16;Usage du bien en garanti/immobilier/immobilier financé;;[DATA].[AG].[AST.REAL_ESTAT_DEST_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;LEGL_CMPLI_IND;character;Respect des conditions réglementaires;Respect des conditions réglementaires;[DATA].[AG].[AST.LEGL_CMPLI_IND];false;Attribute;;;Field
TEC_CONTRACT;Final;;;GRNTNG_ASSET_VAL_AMT;decimal;Montant bien a octroi;;[DATA].[AG].[AST.GRNTNG_ASSET_VAL_AMT];false;Fact;;;Field
TEC_CONTRACT;Final;;;GRNTNG_ASSET_VAL_CURY_CD;characterLength16;Devise montant bien a octroi;Devide du Montant initial du bien financé / loué;[DATA].[AG].[AST.GRNTNG_ASSET_VAL_CURY_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;ASSET_RVW_DT;date;Date revalorisation bien;;[DATA].[AG].[AST.ASSET_RVW_DT];false;Attribute;;;Field
TEC_CONTRACT;Final;;;ASSET_MKT_VAL_AMT;decimal;Valeur marché bien immobilier - dernière evaluation;;[DATA].[AG].[AST.ASSET_MKT_VAL_AMT];false;Fact;;;Field
TEC_CONTRACT;Final;;;ASSET_MKT_VAL_CURY_CD;characterLength16;Devise montant du bien immobilier revalorisé;;[DATA].[AG].[AST.ASSET_MKT_VAL_CURY_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;LAST_ASESMT_ASSET_MKT_VAL_AMT;decimal;Valeur de marché du bien;;[DATA].[AG].[AST.LAST_ASESMT_ASSET_MKT_VAL_AMT];false;Fact;;;Field
TEC_CONTRACT;Final;;;LAST_ASESMT_ASSET_MKT_VAL_CURY_CD;characterLength16;Devise Actif à la date d'évaluation;Devise de la valeur de marché du bien financé ou loué à la date d'évaluation;[DATA].[AG].[AST.LAST_ASESMT_ASSET_MKT_VAL_CURY_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;ASSET_MORTG_VAL_AMT;decimal;Valeur hypothécaire bien - date evaluation;Valeur hypothécaire du bien financé ou loué à la date dévaluation;[DATA].[AG].[AST.ASSET_MORTG_VAL_AMT];false;Fact;;;Field
TEC_CONTRACT;Final;;;ASSET_MORTG_VAL_CURY_CD;characterLength16;Devise valeur hypothécaire bien;;[DATA].[AG].[AST.ASSET_MORTG_VAL_CURY_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;LOC_CTRY_CD;characterLength16;Pays location actif;Localisation (pays) de lactif;[DATA].[AG].[AST.LOC_CTRY_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;AGMT_ASSET_LEAS_PRCH_LKLHOOD_CD;characterLength16;Achat en fin de contrat du bien loué;;[DATA].[AG].[AST.AGMT_ASSET_LEAS_PRCH_LKLHOOD_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;AGMT_ASSET_LEAS_RSDUL_AMT;decimal;Valeur estimée bien loué - fin période;Valeur estimée en fin de période du bien loué;[DATA].[AG].[AST.AGMT_ASSET_LEAS_RSDUL_AMT];false;Fact;;;Field
TEC_CONTRACT;Final;;;AGMT_ASSET_LEAS_RSDUL_AMT_CURY_CD;characterLength16;Devise valeur estimée bien loué - fin période;;[DATA].[AG].[AST.AGMT_ASSET_LEAS_RSDUL_AMT_CURY_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;DEP_PLACE_CD;characterLength16;;;[DATA].[AG].[AST.DEP_PLACE_CD];true;Attribute;;;Field
TEC_CONTRACT;Final;;;MRGN_CALL_TRIGRING_THRSH_AMT;decimal;;;[DATA].[AG].[AST.MRGN_CALL_TRIGRING_THRSH_AMT];true;Attribute;;;Field
TEC_CONTRACT;Final;;;MRGN_CALL_TRIGRING_THRSH_AMT_CURY_CD;characterLength16;;;[DATA].[AG].[AST.MRGN_CALL_TRIGRING_THRSH_AMT_CURY_CD];true;Attribute;;;Field
TEC_CONTRACT;Final;;;STK_EXCH_CTRY_CD;character;;;[DATA].[AG].[AST.STK_EXCH_CTRY_CD];true;Attribute;;;Field
TEC_CONTRACT;Final;;;BSL_RTG_INDX_IND;character;;;[DATA].[AG].[AST.BSL_RTG_INDX_IND];true;Attribute;;;Field
TEC_CONTRACT;Final;;;INDX_CD;characterLength16;;;[DATA].[AG].[AST.INDX_CD];true;Attribute;;;Field
TEC_CONTRACT;Final;;;SCURTS_IDNTFTN_TYPE_CD;characterLength16;;;[DATA].[AG].[AST.SCURTS_IDNTFTN_TYPE_CD];true;Attribute;;;Field
TEC_CONTRACT;Final;;;ISIN_CD;characterLength16;;;[DATA].[AG].[AST.ISIN_CD];true;Attribute;;;Field
TEC_CONTRACT;Final;;;SCURTS_CR_QLTY_CD;characterLength16;;;[DATA].[AG].[AST.SCURTS_CR_QLTY_CD];true;Attribute;;;Field
TEC_CONTRACT;Final;;;SCURTS_OWND_QTY;int64;;;[DATA].[AG].[AST.SCURTS_OWND_QTY];true;Attribute;;;Field
TEC_CONTRACT;Final;;;SCURTS_MATURTY_DT;date;;;[DATA].[AG].[AST.SCURTS_MATURTY_DT];true;Attribute;;;Field
TEC_CONTRACT;Final;;;SCURTY_LQDTN_PRD_CD;characterLength16;;;[DATA].[AG].[AST.SCURTY_LQDTN_PRD_CD];true;Attribute;;;Field
TEC_CONTRACT;Final;;;SCURTS_ISSU_CTRY_CD;characterLength16;;;[DATA].[AG].[AST.SCURTS_ISSU_CTRY_CD];true;Attribute;;;Field
TEC_CONTRACT;Final;;;ISSUR_NTLTY_CD;characterLength16;;;[DATA].[AG].[AST.ISSUR_NTLTY_CD];true;Attribute;;;Field
TEC_CONTRACT;Final;;;LQDTN_PRD_20D_CD;characterLength16;;;[DATA].[AG].[AST.LQDTN_PRD_20D_CD];true;Attribute;;;Field
TEC_CONTRACT;Final;;;LQDTN_PRD_X2_CD;characterLength16;;;[DATA].[AG].[AST.LQDTN_PRD_X2_CD];true;Attribute;;;Field
TEC_CONTRACT;Final;;;INTBL_ASSET_RGSTRN_CTRY_CD;characterLength16;;;[DATA].[AG].[AST.INTBL_ASSET_RGSTRN_CTRY_CD];true;Attribute;;;Field
TEC_CONTRACT;Final;;;PTNT_ISSUD_IND;character;;;[DATA].[AG].[AST.PTNT_ISSUD_IND];true;Attribute;;;Field
TEC_CONTRACT;Final;;;OFF_PTNT_YR_NUM;character;;;[DATA].[AG].[AST.OFF_PTNT_YR_NUM];true;Attribute;;;Field
TEC_CONTRACT;Final;;;APLCBL_LAW_CTRY_CD;characterLength16;;;[DATA].[AG].[AST.APLCBL_LAW_CTRY_CD];true;Attribute;;;Field
TEC_CONTRACT;Final;;;DROR_NTLTY_CD;characterLength16;;;[DATA].[AG].[AST.DROR_NTLTY_CD];true;Attribute;;;Field
TEC_CONTRACT;Final;;;LEAS_MGMT_IND;character;;;[DATA].[AG].[AST.LEAS_MGMT_IND];true;Attribute;;;Field
TEC_CONTRACT;Final;;;STRT_YR_NUM;character;;;[DATA].[AG].[AST.STRT_YR_NUM];true;Attribute;;;Field
TEC_CONTRACT;Final;;;BLD_YR_NUM;character;;;[DATA].[AG].[AST.BLD_YR_NUM];true;Attribute;;;Field
TEC_CONTRACT;Final;;;ASSET_ASESMT_METH_CD;characterLength16;;;[DATA].[AG].[AST.ASSET_ASESMT_METH_CD];true;Attribute;;;Field
TEC_CONTRACT;Final;;;MORTAGE_QLTY_IND;character;;;[DATA].[AG].[AST.MORTAGE_QLTY_IND];true;Attribute;;;Field
TEC_CONTRACT;Final;;;REAL_ESTAT_ASSET_QLTY_IND;character;;;[DATA].[AG].[AST.REAL_ESTAT_ASSET_QLTY_IND];true;Attribute;;;Field
TEC_CONTRACT;Final;;;MORTAGE_AMT;decimal;;;[DATA].[AG].[AST.MORTAGE_AMT];true;Fact;;;Field
TEC_CONTRACT;Final;;;BORWG_BASE_IND;character;;;[DATA].[AG].[AST.BORWG_BASE_IND];true;Attribute;;;Field
TEC_CONTRACT;Final;;;LOC_NUTS_CD;characterLength16;;;[DATA].[AG].[AST.LOC_NUTS_CD];true;Attribute;;;Field
TEC_CONTRACT;Final;;;MORTG_AMT_CURY_CD;characterLength16;;;[DATA].[AG].[AST.MORTG_AMT_CURY_CD];true;Attribute;;;Field
TEC_CONTRACT;Final;;;RECVD_CLTRL_INVSTMT_PROD_NMNL_AMT;decimal;;;[DATA].[AG].[AST.RECVD_CLTRL_INVSTMT_PROD_NMNL_AMT];true;Fact;;;Field
TEC_CONTRACT;Final;;;RECVD_CLTRL_INVSTMT_PROD_NMNL_AMT_CURY_CD;characterLength16;;;[DATA].[AG].[AST.RECVD_CLTRL_INVSTMT_PROD_NMNL_AMT_CURY_CD];true;Attribute;;;Field
TEC_CONTRACT;Final;;;RECVD_CLTRL_INVSTMT_PRD_NEXP_CPN_AMT;decimal;;;[DATA].[AG].[AST.RECVD_CLTRL_INVSTMT_PRD_NEXP_CPN_AMT];true;Fact;;;Field
TEC_CONTRACT;Final;;;RECVD_CLTRL_INVSTMT_PRD_NEXP_CPN_AMT_CURY_CD;characterLength16;;;[DATA].[AG].[AST.RECVD_CLTRL_INVSTMT_PRD_NEXP_CPN_AMT_CURY_CD];true;Attribute;;;Field
TEC_CONTRACT;Final;;;FUNDD_ASSET_CD;characterLength16;Bien financé;Destination des fonds, description de la nature du bien financé. Par exemple un terrain à vocation agricole, un logement principal individuel ou secondaire, etc.;[DATA].[AG].[AST.FUNDD_ASSET_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;AGMT_ASSET_LEAS_RSDUL_EURO_AMT;decimal;Montant valeur estimée bien loué fin période (euro);;[DATA].[AG].[AST.AGMT_ASSET_LEAS_RSDUL_EURO_AMT];false;Fact;;;Field
TEC_CONTRACT;Final;;;RECVD_CLTRL_INVSTMT_PROD_NMNL_EURO_AMT;decimal;;;[DATA].[AG].[AST.RECVD_CLTRL_INVSTMT_PROD_NMNL_EURO_AMT];true;Fact;;;Field
TEC_CONTRACT;Final;;;RECVD_CLTRL_INVSTMT_PRD_NEXP_CPN_EURO_AMT;decimal;;;[DATA].[AG].[AST.RECVD_CLTRL_INVSTMT_PRD_NEXP_CPN_EURO_AMT];true;Fact;;;Field
TEC_CONTRACT;Final;;;LAST_ASESMT_ASSET_MKT_VAL_EURO_AMT;decimal;Valeur Marché de l'actif à dernière date d'évaluation (euro);;[DATA].[AG].[AST.LAST_ASESMT_ASSET_MKT_VAL_EURO_AMT];false;Fact;;;Field
TEC_CONTRACT;Final;;;ASSET_MORTG_VAL_EURO_AMT;decimal;Valeur hypothécaire du bien immobilier loué (euro);;[DATA].[AG].[AST.ASSET_MORTG_VAL_EURO_AMT];false;Fact;;;Field
TEC_CONTRACT;Final;;;GRNTNG_ASSET_VAL_EURO_AMT;decimal;Montant  du bien à l'octroi (euro);;[DATA].[AG].[AST.GRNTNG_ASSET_VAL_EURO_AMT];false;Fact;;;Field
TEC_CONTRACT;Final;;;ASSET_MKT_VAL_EURO_AMT;decimal;Montant Bien immobilier revalorisé (euro);;[DATA].[AG].[AST.ASSET_MKT_VAL_EURO_AMT];false;Fact;;;Field
TEC_CONTRACT;Final;;;MRGN_CALL_TRIGRING_THRSH_EURO_AMT;decimal;;;[DATA].[AG].[AST.MRGN_CALL_TRIGRING_THRSH_EURO_AMT];true;Attribute;;;Field
TEC_CONTRACT;Final;;;MORTG_EURO_AMT;decimal;;;[DATA].[AG].[AST.MORTG_EURO_AMT];true;Fact;;;Field
TEC_CONTRACT;Final;;;UPDATE_FLOW_TYPE;characterLength16;;;[DATA].[AG].[AST.UPDATE_FLOW_TYPE];true;Attribute;;;Field
TEC_CONTRACT;Final;;;STTM_DT;date;;;[DATA].[AG].[AST.STTM_DT];true;Attribute;;;Field
TEC_CONTRACT;Final;;;STTM_TYPE_CD;characterLength16;;;[DATA].[AG].[AST.STTM_TYPE_CD];true;Attribute;;;Field
TEC_CONTRACT;Final;;;POSTNG_ENT_ID;characterLength16;;;[DATA].[AG].[AST.POSTNG_ENT_ID];true;Attribute;;;Field
TEC_CONTRACT;Final;;;ENT_ID;int32;;;[DATA].[AG].[AST.ENT_ID];true;Attribute;;;Field
TEC_CONTRACT;Final;;;FLOW_TYPE_CD;characterLength16;;;[DATA].[AG].[AST.FLOW_TYPE_CD];true;Attribute;;;Field
TEC_CONTRACT;Final;;;FLOW_SCOPE;characterLength16;;;[DATA].[AG].[AST.FLOW_SCOPE];true;Attribute;;;Field
TEC_CONTRACT;Final;;;SOURCE_SYSTEM;characterLength16;;;[DATA].[AG].[AST.SOURCE_SYSTEM];true;Attribute;;;Field
TEC_CONTRACT;Final;;;STATUS;characterLength16;;;[DATA].[AG].[AST.STATUS];true;Attribute;;;Field
TEC_CONTRACT;Final;;;LINE_NUMBER;int32;;;[DATA].[AG].[AST.LINE_NUMBER];true;Attribute;;;Field
TEC_CONTRACT;Final;;;FILE_ID;int32;;;[DATA].[AG].[AST.FILE_ID];true;Attribute;;;Field
TEC_CONTRACT;Final;;;JOB_ID;int32;;;[DATA].[AG].[AST.JOB_ID];true;Attribute;;;Field
TEC_CONTRACT;Final;;;BEGIN_TT;timeStampTZ;;;[DATA].[AG].[AST.BEGIN_TT];true;Attribute;;;Field
TEC_CONTRACT;Final;;;END_TT;timeStampTZ;;;[DATA].[AG].[AST.END_TT];true;Attribute;;;Field
TEC_CONTRACT;Final;;;DATE_DEBUT_VALIDITE;date;;;[DATA].[AG].[NATOPE.DATE_DEBUT_VALIDITE];true;Attribute;;;Field
TEC_CONTRACT;Final;;;DATE_FIN_VALIDITE;date;;;[DATA].[AG].[NATOPE.DATE_FIN_VALIDITE];true;Attribute;;;Field
TEC_CONTRACT;Final;;;H8NAME;characterLength16;;;[DATA].[AG].[NATOPE.H8NAME];true;Attribute;;;Field
TEC_CONTRACT;Final;;;H8LDES11;characterLength16;NATure d'Opération (NATO) détaillée;NATO, mode de regroupement les opérations par nature comptable homogène, permettant de réaliser des rapprochements entre agrégats risques et comptables.;[DATA].[AG].[NATOPE.H8LDES11];false;Attribute;;;Field
TEC_CONTRACT;Final;;;H8LDES12;characterLength16;;;[DATA].[AG].[NATOPE.H8LDES12];true;Attribute;;;Field
TEC_CONTRACT;Final;;;H8IRB;characterLength16;;;[DATA].[AG].[NATOPE.H8IRB];true;Attribute;;;Field
TEC_CONTRACT;Final;;;H8STD;characterLength16;;;[DATA].[AG].[NATOPE.H8STD];true;Attribute;;;Field
TEC_CONTRACT;Final;;;H8IRBF;characterLength16;;;[DATA].[AG].[NATOPE.H8IRBF];true;Attribute;;;Field
TEC_CONTRACT;Final;;;H8LDES21;characterLength16;;;[DATA].[AG].[NATOPE.H8LDES21];true;Attribute;;;Field
TEC_CONTRACT;Final;;;H8LDES22;characterLength16;;;[DATA].[AG].[NATOPE.H8LDES22];true;Attribute;;;Field
TEC_CONTRACT;Final;;;JOB_ID;int32;;;[DATA].[AG].[NATOPE.JOB_ID];true;Attribute;;;Field
TEC_CONTRACT;Final;;;BEGIN_TT;timeStampTZ;;;[DATA].[AG].[NATOPE.BEGIN_TT];true;Attribute;;;Field
TEC_CONTRACT;Final;;;END_TT;timeStampTZ;;;[DATA].[AG].[NATOPE.END_TT];true;Attribute;;;Field
TEC_CONTRACT;Final;;;AGMT_ID;characterLength16;;;[DATA].[AG].[PTA_PRN.AGMT_ID];true;Attribute;;;Field
TEC_CONTRACT;Final;;;PRTY_ID;characterLength16;Identifiant Tiers Principal;;[DATA].[AG].[PTA_PRN.PRTY_ID];true;Identifier;;;Field
TEC_CONTRACT;Final;;;PRTY_AGMT_ROLE_CD;characterLength16;;;[DATA].[AG].[PTA_PRN.PRTY_AGMT_ROLE_CD];true;Attribute;;;Field
TEC_CONTRACT;Final;;;CENTRL_MGMT_IND;character;;;[DATA].[AG].[PTA_PRN.CENTRL_MGMT_IND];true;Attribute;;;Field
TEC_CONTRACT;Final;;;NATL_IDNTFTN_TYPE_CD;characterLength16;;;[DATA].[AG].[PTA_PRN.NATL_IDNTFTN_TYPE_CD];true;Attribute;;;Field
TEC_CONTRACT;Final;;;NATL_IDNTFTN_ID;characterLength16;;;[DATA].[AG].[PTA_PRN.NATL_IDNTFTN_ID];true;Attribute;;;Field
TEC_CONTRACT;Final;;;STTM_DT;date;;;[DATA].[AG].[PTA_PRN.STTM_DT];true;Identifier;;;Field
TEC_CONTRACT;Final;;;STTM_TYPE_CD;characterLength16;;;[DATA].[AG].[PTA_PRN.STTM_TYPE_CD];true;Attribute;;;Field
TEC_CONTRACT;Final;;;POSTNG_ENT_ID;characterLength16;;;[DATA].[AG].[PTA_PRN.POSTNG_ENT_ID];true;Attribute;;;Field
TEC_CONTRACT;Final;;;ENT_ID;int32;Entité rattachée au Tiers Principal;;[DATA].[AG].[PTA_PRN.ENT_ID];true;Identifier;;;Field
TEC_CONTRACT;Final;;;FLOW_TYPE_CD;characterLength16;;;[DATA].[AG].[PTA_PRN.FLOW_TYPE_CD];true;Attribute;;;Field
