TABLE_NAME;TABLE_TYPE;TABLE_LABEL;TABLE_DESCRIPTION;FIELD_ID;FIELD_NAME;FIELD_TYPE;FIELD_LABEL;FIELD_DESCRIPTION;EXPRESSION;HIDDEN;ICON;ALIAS;FOLDER;ROLE
TEC_CONTRACT;Final;;;AG.BAL.COMS_OUTSANDING_EURO_AMT;COMS_OUTSANDING_EURO_AMT;decimal;Montant commissions restant dues (euro);;[DATA].[AG].[BAL.COMS_OUTSANDING_EURO_AMT];false;Fact;COMS_OUTSANDING_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.BAL.BUY_LEG_NON_EXPRD_COUPN_EURO_AMT;BUY_LEG_NON_EXPRD_COUPN_EURO_AMT;decimal;Montant Coupons courus non échus - Jambe ach. (euro);Montant des coupons courus non échus de la jambe achetée (dérivés);[DATA].[AG].[BAL.BUY_LEG_NON_EXPRD_COUPN_EURO_AMT];false;Fact;BUY_LEG_NON_EXPRD_COUPN_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.BAL.BORWG_LEG_NON_EXPRD_COUPN_EURO_AMT;BORWG_LEG_NON_EXPRD_COUPN_EURO_AMT;decimal;Montant Coupons courus non échus (cessions tempo. de titres) - Jambe empr. (euro);;[DATA].[AG].[BAL.BORWG_LEG_NON_EXPRD_COUPN_EURO_AMT];false;Fact;BORWG_LEG_NON_EXPRD_COUPN_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.BAL.LENDG_LEG_NON_EXPRD_COUPN_EURO_AMT;LENDG_LEG_NON_EXPRD_COUPN_EURO_AMT;decimal;Montant Coupons courus non échus (cessions tempo. de titres) - Jambe prêt. (euro);Non renseigné;[DATA].[AG].[BAL.LENDG_LEG_NON_EXPRD_COUPN_EURO_AMT];false;Fact;LENDG_LEG_NON_EXPRD_COUPN_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.BAL.SEL_LEG_NON_EXPRD_COUPN_EURO_AMT;SEL_LEG_NON_EXPRD_COUPN_EURO_AMT;decimal;Montant Coupons courus non échus - jambe vendue (euro);;[DATA].[AG].[BAL.SEL_LEG_NON_EXPRD_COUPN_EURO_AMT];false;Fact;SEL_LEG_NON_EXPRD_COUPN_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.BAL.UNPD_CPTL_EURO_AMT;UNPD_CPTL_EURO_AMT;decimal;Montant Créances Impayées en capital (euro);Montants d'impayés en capital à date d'arrêté (Créances Impayées);[DATA].[AG].[BAL.UNPD_CPTL_EURO_AMT];false;Fact;UNPD_CPTL_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.BAL.PRVDD_FUNDS_EURO_AMT;PRVDD_FUNDS_EURO_AMT;decimal;Montant fonds remis (euro);;[DATA].[AG].[BAL.PRVDD_FUNDS_EURO_AMT];false;Fact;PRVDD_FUNDS_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.BAL.BLNCG_ADJSTMT_AVG_RATE_EURO_AMT;BLNCG_ADJSTMT_AVG_RATE_EURO_AMT;decimal;Montant ICTM (euro);Montant des indemnités Compensatrices de Taux Moyen;[DATA].[AG].[BAL.BLNCG_ADJSTMT_AVG_RATE_EURO_AMT];false;Fact;BLNCG_ADJSTMT_AVG_RATE_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.BAL.PD_INT_EURO_AMT;PD_INT_EURO_AMT;decimal;Montant Interêts payés ou capitalisés (euro);Montant des Interests payés ou capitalisés dans le mois (euro);[DATA].[AG].[BAL.PD_INT_EURO_AMT];false;Fact;PD_INT_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.BAL.ACRUD_INT_NOT_DUE_EURO_AMT;ACRUD_INT_NOT_DUE_EURO_AMT;decimal;Montant Intérêts courus non échus (euro);;[DATA].[AG].[BAL.ACRUD_INT_NOT_DUE_EURO_AMT];false;Fact;ACRUD_INT_NOT_DUE_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.BAL.BORWG_LEG_PD_INT_EURO_AMT;BORWG_LEG_PD_INT_EURO_AMT;decimal;Montant Intérêts payés ou capitalisés  (euro);;[DATA].[AG].[BAL.BORWG_LEG_PD_INT_EURO_AMT];false;Fact;BORWG_LEG_PD_INT_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.BAL.LENDG_LEG_PD_INT_EURO_AMT;LENDG_LEG_PD_INT_EURO_AMT;decimal;Montant Intérêts payés ou capitalisés  - Jambe rec. (euro);Montant des Intérêts payés ou capitalisés dans le mois d'arrêté, contrevalorisé en euro;[DATA].[AG].[BAL.LENDG_LEG_PD_INT_EURO_AMT];false;Fact;LENDG_LEG_PD_INT_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.BAL.UNPD_DRWN_INT_OUTST_EURO_AMT;UNPD_DRWN_INT_OUTST_EURO_AMT;decimal;Montant Intérêts restant dûs en arriéré (euro);Montant des intérêts restant dûs en arriéré de paiement en contrevaleur euro;[DATA].[AG].[BAL.UNPD_DRWN_INT_OUTST_EURO_AMT];false;Fact;UNPD_DRWN_INT_OUTST_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.BAL.MTH_FUND_RLEAS_EURO_AMT;MTH_FUND_RLEAS_EURO_AMT;decimal;Montant réalisations du mois (euro);A renseigner pour les prêts amortissables et les prêts avec techniques à plafonds hors OC (pour le OC à valoriser à zéro).;[DATA].[AG].[BAL.MTH_FUND_RLEAS_EURO_AMT];false;Fact;MTH_FUND_RLEAS_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.BAL.EARLY_WDRWL_EURO_AMT;EARLY_WDRWL_EURO_AMT;decimal;Montant retraits anticipés (euro);;[DATA].[AG].[BAL.EARLY_WDRWL_EURO_AMT];false;Fact;EARLY_WDRWL_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.BAL.PRCHD_RECVBL_PREM_EURO_AMT;PRCHD_RECVBL_PREM_EURO_AMT;decimal;Montant Add-on affacturage (euro);montant du Add-on affacturage. (LC.0005);[DATA].[AG].[BAL.PRCHD_RECVBL_PREM_EURO_AMT];false;Fact;PRCHD_RECVBL_PREM_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.AST.ASSET_MKT_VAL_EURO_AMT;ASSET_MKT_VAL_EURO_AMT;decimal;Montant Bien immobilier revalorisé (euro);;[DATA].[AG].[AST.ASSET_MKT_VAL_EURO_AMT];false;Fact;ASSET_MKT_VAL_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.BAL.UNPD_DRWN_CPTL_EURO_AMT;UNPD_DRWN_CPTL_EURO_AMT;decimal;Montant capital en arriéré de paiement (euro);;[DATA].[AG].[BAL.UNPD_DRWN_CPTL_EURO_AMT];false;Fact;UNPD_DRWN_CPTL_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.BAL.GRS_MK_TO_MKT_EURO_AMT;GRS_MK_TO_MKT_EURO_AMT;decimal;Montant MtM brut (euro);Non renseigné;[DATA].[AG].[BAL.GRS_MK_TO_MKT_EURO_AMT];false;Fact;GRS_MK_TO_MKT_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.BAL.UNPD_PORTN_MTM_EURO_AMT;UNPD_PORTN_MTM_EURO_AMT;decimal;Montant  MTM de la part non libérée (euro);montant du MTM Pied de coupon;[DATA].[AG].[BAL.UNPD_PORTN_MTM_EURO_AMT];false;Fact;UNPD_PORTN_MTM_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.BAL.BASE_COUPN_MTM_EURO_AMT;BASE_COUPN_MTM_EURO_AMT;decimal;Montant  MTM Pied de coupon (euro);;[DATA].[AG].[BAL.BASE_COUPN_MTM_EURO_AMT];false;Fact;BASE_COUPN_MTM_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.INV.BORWG_LEG_INVSTMT_PROD_NMNL_EURO_AMT;BORWG_LEG_INVSTMT_PROD_NMNL_EURO_AMT;decimal;Montant Nominal des titres (cessions tempo.) - Jambe empr. (euro);;[DATA].[AG].[INV.BORWG_LEG_INVSTMT_PROD_NMNL_EURO_AMT];false;Fact;BORWG_LEG_INVSTMT_PROD_NMNL_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.INV.LENDG_LEG_INVSTMT_PROD_NMNL_EURO_AMT;LENDG_LEG_INVSTMT_PROD_NMNL_EURO_AMT;decimal;Montant Nominal Titres (cessions tempo. de titres) - Jambe prêt. (euro);Non renseigné;[DATA].[AG].[INV.LENDG_LEG_INVSTMT_PROD_NMNL_EURO_AMT];false;Fact;LENDG_LEG_INVSTMT_PROD_NMNL_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.INV.SEL_LEG_NMNL_EURO_AMT;SEL_LEG_NMNL_EURO_AMT;decimal;Montant Notionnel (euro) - Jambe vendue;;[DATA].[AG].[INV.SEL_LEG_NMNL_EURO_AMT];false;Fact;SEL_LEG_NMNL_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.BAL.MTH_MODFN_EURO_AMT;MTH_MODFN_EURO_AMT;decimal;Montant réaménagement sur le mois (euro);Montant du réaménagement sur la période;[DATA].[AG].[BAL.MTH_MODFN_EURO_AMT];false;Fact;MTH_MODFN_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.BAL.RLTD_CUR_ACCT_BAL_EURO_AMT;RLTD_CUR_ACCT_BAL_EURO_AMT;decimal;Montant Solde compte courant d'associé (euro);Signe du montant, partie entière, Partie décimale;[DATA].[AG].[BAL.RLTD_CUR_ACCT_BAL_EURO_AMT];false;Fact;RLTD_CUR_ACCT_BAL_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.CSHMTG.INIT_PMT_EURO_AMT;INIT_PMT_EURO_AMT;decimal;Montant versement initial (euro);;[DATA].[AG].[CSHMTG.INIT_PMT_EURO_AMT];false;Fact;INIT_PMT_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.BAL.SCURTS_GLOBL_NMNL_EURO_AMT;SCURTS_GLOBL_NMNL_EURO_AMT;decimal;Montant global du nominal des titres (euro);Valable pour les obligations;[DATA].[AG].[BAL.SCURTS_GLOBL_NMNL_EURO_AMT];false;Fact;SCURTS_GLOBL_NMNL_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.BAL.UPDT_MTH_INT_EURO_AMT;UPDT_MTH_INT_EURO_AMT;decimal;Montant intérêts du mois actualisés (euro);Non renseigné;[DATA].[AG].[BAL.UPDT_MTH_INT_EURO_AMT];false;Fact;UPDT_MTH_INT_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.BAL.INT_OUTST_EURO_AMT;INT_OUTST_EURO_AMT;decimal;Montant intérêts restants dûs (euros);Non renseigné;[DATA].[AG].[BAL.INT_OUTST_EURO_AMT];false;Fact;INT_OUTST_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.BAL.EARLY_RPMT_CMPSTN_EURO_AMT;EARLY_RPMT_CMPSTN_EURO_AMT;decimal;Montant IRA en contrevaleur (euro);Montant Indemnité de Remboursement Anticipé;[DATA].[AG].[BAL.EARLY_RPMT_CMPSTN_EURO_AMT];false;Fact;EARLY_RPMT_CMPSTN_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.BAL.AGMT_ASSET_LEASG_EURO_AMT;AGMT_ASSET_LEASG_EURO_AMT;decimal;Montant loyers (euro);;[DATA].[AG].[BAL.AGMT_ASSET_LEASG_EURO_AMT];false;Fact;AGMT_ASSET_LEASG_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.BAL.MAXM_ACHIEVABLE_EURO_AMT;MAXM_ACHIEVABLE_EURO_AMT;decimal;Montant maximum réalisable (euro);;[DATA].[AG].[BAL.MAXM_ACHIEVABLE_EURO_AMT];false;Fact;MAXM_ACHIEVABLE_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.INV.MRGN_CALL_TFRT_MINIMAL_EURO_AMT;MRGN_CALL_TFRT_MINIMAL_EURO_AMT;decimal;Montant minimum de transfert d'appel de marge (euro);;[DATA].[AG].[INV.MRGN_CALL_TFRT_MINIMAL_EURO_AMT];false;Fact;MRGN_CALL_TFRT_MINIMAL_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.BAL.LENDG_LEG_MTM_EURO_AMT;LENDG_LEG_MTM_EURO_AMT;decimal;Montant MtM jambe prêteuse (euros);Non renseigné;[DATA].[AG].[BAL.LENDG_LEG_MTM_EURO_AMT];false;Fact;LENDG_LEG_MTM_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.BAL.NETG_AGMT_MTM_EURO_AMT;NETG_AGMT_MTM_EURO_AMT;decimal;Montant MtM net si accord de netting (euro);Non renseigné;[DATA].[AG].[BAL.NETG_AGMT_MTM_EURO_AMT];false;Fact;NETG_AGMT_MTM_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.BAL.NOTL_EURO_AMT;NOTL_EURO_AMT;decimal;Montant nominal (euro);Non renseigné;[DATA].[AG].[BAL.NOTL_EURO_AMT];false;Fact;NOTL_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.BAL.LTR_OF_CR_NMNL_EURO_AMT;LTR_OF_CR_NMNL_EURO_AMT;decimal;Montant nominal EPS (euro);Non renseigné;[DATA].[AG].[BAL.LTR_OF_CR_NMNL_EURO_AMT];false;Fact;LTR_OF_CR_NMNL_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.DVT.BORWG_LEG_NMNL_HSTCL_EURO_AMT;BORWG_LEG_NMNL_HSTCL_EURO_AMT;decimal;Montant Nominal historique en devise - Jambe pay.(euro);;[DATA].[AG].[DVT.BORWG_LEG_NMNL_HSTCL_EURO_AMT];false;Fact;BORWG_LEG_NMNL_HSTCL_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.INV.BUY_LEG_NMNL_EURO_AMT;BUY_LEG_NMNL_EURO_AMT;decimal;Montant notionnel - Jambe achetée (euro);Montant notionnel de la jambe achetée;[DATA].[AG].[INV.BUY_LEG_NMNL_EURO_AMT];false;Fact;BUY_LEG_NMNL_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.AGMT_ORIGNL_EURO_AMT;AGMT_ORIGNL_EURO_AMT;decimal;Montant origine contrat (euro);Non renseigné;[DATA].[AG].[AGMT_ORIGNL_EURO_AMT];false;Fact;AGMT_ORIGNL_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.BAL.UNDRWN_EURO_AMT;UNDRWN_EURO_AMT;decimal;Montant PNU (euro);;[DATA].[AG].[BAL.UNDRWN_EURO_AMT];false;Fact;UNDRWN_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.BAL.MTH_EARLY_RPMT_EURO_AMT;MTH_EARLY_RPMT_EURO_AMT;decimal;Montant RA  sur le mois (euro);Montant du remboursement anticipé sur le mois;[DATA].[AG].[BAL.MTH_EARLY_RPMT_EURO_AMT];false;Fact;MTH_EARLY_RPMT_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.BAL.TOT_EARLY_RPMT_EURO_AMT;TOT_EARLY_RPMT_EURO_AMT;decimal;Montant RA total (euro);Montant total du remboursement anticipé depuis l'ouverture du contract;[DATA].[AG].[BAL.TOT_EARLY_RPMT_EURO_AMT];false;Fact;TOT_EARLY_RPMT_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.INV.MRGN_CALL_TRIGRING_THRSH_EURO_AMT;MRGN_CALL_TRIGRING_THRSH_EURO_AMT;decimal;Montant Seuil de déclenchement de l'appel de marge (euro);;[DATA].[AG].[INV.MRGN_CALL_TRIGRING_THRSH_EURO_AMT];false;Fact;MRGN_CALL_TRIGRING_THRSH_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.BAL.TOT_MODFN_EURO_AMT;TOT_MODFN_EURO_AMT;decimal;Montant total du Réaménagement (euro);;[DATA].[AG].[BAL.TOT_MODFN_EURO_AMT];false;Fact;TOT_MODFN_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.AST.AGMT_ASSET_LEAS_RSDUL_EURO_AMT;AGMT_ASSET_LEAS_RSDUL_EURO_AMT;decimal;Montant valeur estimée bien loué fin période (euro);;[DATA].[AG].[AST.AGMT_ASSET_LEAS_RSDUL_EURO_AMT];false;Fact;AGMT_ASSET_LEAS_RSDUL_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.BAL.UNPD_INT_EURO_AMT;UNPD_INT_EURO_AMT;decimal;Montants des Créances Impayées en intérêts (euro);Montants d'impayés en intérêts à date d'arrêté (Créances Impayées);[DATA].[AG].[BAL.UNPD_INT_EURO_AMT];false;Fact;UNPD_INT_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.BAL.NON_IMPUTD_VALS_CPTL_EURO_AMT;NON_IMPUTD_VALS_CPTL_EURO_AMT;decimal;Montants Valeurs Non Imputées en capital (euro);;[DATA].[AG].[BAL.NON_IMPUTD_VALS_CPTL_EURO_AMT];false;Fact;NON_IMPUTD_VALS_CPTL_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.BAL.NON_IMPUTD_VALS_INT_EURO_AMT;NON_IMPUTD_VALS_INT_EURO_AMT;decimal;Montants des Valeurs Non Imputées en intérêts (euro);Montants d'impayés en intérêts à date d'arrêté (Valeurs Non Imputées);[DATA].[AG].[BAL.NON_IMPUTD_VALS_INT_EURO_AMT];false;Fact;NON_IMPUTD_VALS_INT_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.BAL.PRCH_NMNL_EURO_AMT;PRCH_NMNL_EURO_AMT;decimal;Nominal acheté (euro);Non renseigné;[DATA].[AG].[BAL.PRCH_NMNL_EURO_AMT];false;Fact;PRCH_NMNL_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.BAL.CSH_LEG_EURO_AMT;CSH_LEG_EURO_AMT;decimal;Nominal de la patte cash (euro);Non renseigné;[DATA].[AG].[BAL.CSH_LEG_EURO_AMT];false;Fact;CSH_LEG_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.BAL.SCURTY_LEG_EURO_AMT;SCURTY_LEG_EURO_AMT;decimal;Nominal de la patte titres (euro);Non renseigné;[DATA].[AG].[BAL.SCURTY_LEG_EURO_AMT];false;Fact;SCURTY_LEG_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.DVT.LENDG_LEG_NMNL_HSTCL_EURO_AMT;LENDG_LEG_NMNL_HSTCL_EURO_AMT;decimal;Nominal historique en devise - Jambe receveuse (euro);;[DATA].[AG].[DVT.LENDG_LEG_NMNL_HSTCL_EURO_AMT];false;Fact;LENDG_LEG_NMNL_HSTCL_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.SCTY.SCURTY_UNITRY_NMNL_EURO_AMT;SCURTY_UNITRY_NMNL_EURO_AMT;decimal;Nominal unitaire du titre (euro);Valable pour les obligations;[DATA].[AG].[SCTY.SCURTY_UNITRY_NMNL_EURO_AMT];false;Fact;SCURTY_UNITRY_NMNL_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.BAL.SL_NMNL_EURO_AMT;SL_NMNL_EURO_AMT;decimal;Nominal vendu en contrevaleur;Non renseigné;[DATA].[AG].[BAL.SL_NMNL_EURO_AMT];false;Fact;SL_NMNL_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.BAL.EXRCS_PRC_EURO_AMT;EXRCS_PRC_EURO_AMT;decimal;Prix d'exercice (euro);Non renseigné;[DATA].[AG].[BAL.EXRCS_PRC_EURO_AMT];false;Fact;EXRCS_PRC_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.SCTY.SCURTY_UNITRY_HSTCL_EURO_AMT;SCURTY_UNITRY_HSTCL_EURO_AMT;decimal;Prix unitaire historique du titre (euro);;[DATA].[AG].[SCTY.SCURTY_UNITRY_HSTCL_EURO_AMT];false;Fact;SCURTY_UNITRY_HSTCL_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.BAL.ENDG_LEDGR_BAL_EURO_AMT;ENDG_LEDGR_BAL_EURO_AMT;decimal;Solde de compte en devise (euro);;[DATA].[AG].[BAL.ENDG_LEDGR_BAL_EURO_AMT];false;Fact;ENDG_LEDGR_BAL_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.SCTY.OVRPRC_DRP_IN_VAL_EURO_AMT;OVRPRC_DRP_IN_VAL_EURO_AMT;decimal;Valeur de la Surcote/Décote (euro);Valeur de la Surcote/Décote de la position. Mandatory pour CAsa;[DATA].[AG].[SCTY.OVRPRC_DRP_IN_VAL_EURO_AMT];false;Fact;OVRPRC___DRP_IN_VAL_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.AST.LAST_ASESMT_ASSET_MKT_VAL_EURO_AMT;LAST_ASESMT_ASSET_MKT_VAL_EURO_AMT;decimal;Valeur Marché de l'actif à dernière date d'évaluation (euro);;[DATA].[AG].[AST.LAST_ASESMT_ASSET_MKT_VAL_EURO_AMT];false;Fact;LAST_ASESMT_ASSET_MKT_VAL_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.AST.ASSET_MORTG_VAL_EURO_AMT;ASSET_MORTG_VAL_EURO_AMT;decimal;Valeur hypothécaire du bien immobilier loué (euro);;[DATA].[AG].[AST.ASSET_MORTG_VAL_EURO_AMT];false;Fact;ASSET_MORTG_VAL_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.SCTY.SCURTY_UNITRY_EURO_AMT;SCURTY_UNITRY_EURO_AMT;decimal;Valeur unitaire (euro);Valeur d'une unité du Security;[DATA].[AG].[SCTY.SCURTY_UNITRY_EURO_AMT];false;Fact;SCURTY_UNITRY_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.SCTY.RPRCH_SCURTY_UNITRY_EURO_AMT;RPRCH_SCURTY_UNITRY_EURO_AMT;decimal;Valeur unitaire de rachat (euro);Valeur d'une unité du Security au moment du rachat;[DATA].[AG].[SCTY.RPRCH_SCURTY_UNITRY_EURO_AMT];false;Fact;RPRCH_SCURTY_UNITRY_EURO_AMT;5_MONTANTS EURO;Field
TEC_CONTRACT;Final;;;AG.BAL.SPOT_PRC_VAL;SPOT_PRC_VAL;decimal;Cours spot;;[DATA].[AG].[BAL.SPOT_PRC_VAL];false;Attribute;SPOT_PRC_VAL;6_MESURES DIVERSES;Field
TEC_CONTRACT;Final;;;AG.SCHD_NB;SCHD_NB;int32;Nombre d'échéances;Indique le nombre d'échéanciers;[DATA].[AG].[SCHD_NB];false;Attribute;SCHD_NB;6_MESURES DIVERSES;Field
TEC_CONTRACT;Final;;;AG.CRA.UNPD_TERMS_NB;UNPD_TERMS_NB;int32;Nombre d'échéances impayées;Nombre d'échéances impayées;[DATA].[AG].[CRA.UNPD_TERMS_NB];false;Attribute;UNPD_TERMS_NB;6_MESURES DIVERSES;Field
TEC_CONTRACT;Final;;;AG.TMTBL_NB;TMTBL_NB;int32;Nombre d'échéanciers;;[DATA].[AG].[TMTBL_NB];false;Attribute;TMTBL_NB;6_MESURES DIVERSES;Field
TEC_CONTRACT;Final;;;AG.SCHD_STGE_NB;SCHD_STGE_NB;int32;Nombre de paliers;Indique le nombre de paliers;[DATA].[AG].[SCHD_STGE_NB];false;Attribute;SCHD_STGE_NB;6_MESURES DIVERSES;Field
TEC_CONTRACT;Final;;;AG.SCTY.SCURTY_EXTR_RTG_VAL;SCURTY_EXTR_RTG_VAL;characterLength16;Notation externe du titre;;[DATA].[AG].[SCTY.SCURTY_EXTR_RTG_VAL];false;Attribute;SCURTY_EXTR_RTG_VAL;6_MESURES DIVERSES;Field
TEC_CONTRACT;Final;;;AG.EX.ORIGNL_RISK_GRADE_VAL;ORIGNL_RISK_GRADE_VAL;characterLength16;Note finale retenue origine;Note finale retenue  à l'origine;[DATA].[AG].[EX.ORIGNL_RISK_GRADE_VAL];false;Attribute;ORIGNL_RISK_GRADE_VAL;6_MESURES DIVERSES;Field
TEC_CONTRACT;Final;;;AG.INV.SEL_NOTL_QTY;SEL_NOTL_QTY;decimal;Quantité à livrer;;[DATA].[AG].[INV.SEL_NOTL_QTY];false;Attribute;SEL_NOTL_QTY;6_MESURES DIVERSES;Field
TEC_CONTRACT;Final;;;AG.INV.BUY_NOTL_QTY;BUY_NOTL_QTY;decimal;Quantité à recevoir;Quantité à recevoir;[DATA].[AG].[INV.BUY_NOTL_QTY];false;Attribute;BUY_NOTL_QTY;6_MESURES DIVERSES;Field
TEC_CONTRACT;Final;;;AG.CRA.CNTPTY_QTY;CNTPTY_QTY;int32;Quantité contrepartie;Nombre de contreparties constituant lengagement agrégé;[DATA].[AG].[CRA.CNTPTY_QTY];false;Attribute;CNTPTY_QTY;6_MESURES DIVERSES;Field
TEC_CONTRACT;Final;;;AG.INV.SCURTY_QTY;SCURTY_QTY;decimal;Quantité titres;;[DATA].[AG].[INV.SCURTY_QTY];false;Attribute;SCURTY_QTY;6_MESURES DIVERSES;Field
TEC_CONTRACT;Final;;;AG.EX.OMP_LOCL_CRITRN_1_VAL;OMP_LOCL_CRITRN_1_VAL;characterLength16;Valeur critère 1 sélection locale portefeuille;Zone OMP permettant de véhiculer le critère 1 local de sélection des portefeuilles à stresser;[DATA].[AG].[EX.OMP_LOCL_CRITRN_1_VAL];false;Attribute;OMP_LOCL_CRITRN_1_VAL;6_MESURES DIVERSES;Field
TEC_CONTRACT;Final;;;AG.EX.OMP_LOCL_CRITRN_2_VAL;OMP_LOCL_CRITRN_2_VAL;characterLength16;Valeur critère 2 sélection locale portefeuille;Zone OMP permettant de véhiculer le critère 2 local de sélection des portefeuilles à stresser;[DATA].[AG].[EX.OMP_LOCL_CRITRN_2_VAL];false;Attribute;OMP_LOCL_CRITRN_2_VAL;6_MESURES DIVERSES;Field
TEC_CONTRACT;Final;;;AG.POOLG_CRITRA_VAL;POOLG_CRITRA_VAL;characterLength16;Valeur critères agrégation;Ce champ permet de remonter les critères complémentaires d'agrégation;[DATA].[AG].[POOLG_CRITRA_VAL];false;Attribute;POOLG_CRITRA_VAL;6_MESURES DIVERSES;Field
TEC_CONTRACT;Final;;;AG.SCTY.SCURTY_ISSU_DT_CPI_VAL;SCURTY_ISSU_DT_CPI_VAL;decimal;Valeur de l'IPC à la date d'émission du titre;Valeur de l'indice des prix à la consommation à la date d'émission du titre;[DATA].[AG].[SCTY.SCURTY_ISSU_DT_CPI_VAL];false;Attribute;SCURTY_ISSU_DT_CPI_VAL;6_MESURES DIVERSES;Field
